id_poliza,id_asegurado,ramo,fecha_inicio,fecha_fin,prima,suma_asegurada,deducible,canal_venta,ciudad,estado_poliza,duracion_meses
POL-005838,AS-02479,Vehículos,2022-07-02,2024-06-21,2410.7272079376053,38352.00877424234,1099.449743050997,Digital,Santo Domingo,Vencida,24
POL-005839,AS-03669,Vehículos,2022-03-28,2023-03-23,551.6715550445476,48032.31467478352,957.9290584661323,Agente,Riobamba,Vencida,12
POL-005840,AS-03817,Vida,2023-08-26,2024-08-20,2209.624772467287,134594.27261572937,54.58817454583219,Bancaseguros,Manta,Vencida,12
POL-005841,AS-02525,Hogar,2024-03-22,2025-03-17,1191.4212166494456,57076.65149192281,1938.610128652359,Corredor,Guayaquil,Vencida,12
POL-005842,AS-00879,Vida,2023-09-08,2025-08-28,1860.2339258429868,90710.09508369994,0.0,Corredor,Machala,Vigente,24
POL-005843,AS-00571,Vida,2024-04-22,2026-04-12,2023.740225218684,148379.87020193363,0.0,Digital,Riobamba,Vigente,24
POL-005844,AS-00102,Vehículos,2022-08-25,2023-08-20,300.8897142879824,71941.26274118744,1229.3752981570403,Corredor,Quito,Vencida,12
POL-005845,AS-05254,Vehículos,2022-07-21,2023-07-16,1487.8193837110068,79837.54277833411,305.77399278837396,Agente,Manta,Vencida,12
POL-005846,AS-01426,Hogar,2020-10-18,2022-10-08,597.6032415276193,33457.20283244027,1240.3509179938128,Agente,Quito,Vencida,24
POL-005847,AS-01286,Salud,2024-11-05,2025-10-31,2667.633729799457,27912.41925373718,449.47920881083866,Agente,Cuenca,Vigente,12
POL-005848,AS-04439,Vehículos,2023-08-12,2025-08-01,587.6070272583574,32626.52234325326,797.7453626931838,Corredor,Quito,Vigente,24
POL-005849,AS-01923,Vehículos,2024-03-19,2024-09-15,1534.516312009077,67250.6147222405,289.32986815695295,Digital,Esmeraldas,Vencida,6
POL-005850,AS-03061,Vehículos,2020-06-22,2021-06-17,1003.2824359984717,5216.04940558443,1197.73891306094,Corredor,Guayaquil,Vencida,12
POL-005851,AS-00986,Vida,2021-10-06,2023-09-26,2068.797753918516,162741.83825336074,4.344256993890579,Corredor,Quito,Vencida,24
POL-005852,AS-05755,Salud,2024-02-13,2025-02-07,3897.4443408986485,16017.331537965412,282.8216089505875,Agente,Guayaquil,Vencida,12
POL-005853,AS-05119,Vehículos,2024-10-24,2025-10-19,2193.3067400614723,62769.97935723701,390.5844550607998,Bancaseguros,Quito,Vigente,12
POL-005854,AS-05194,Vehículos,2021-01-08,2022-01-03,1948.049337921897,55635.69202695,1447.4493636607858,Agente,Guayaquil,Vencida,12
POL-005855,AS-02450,Vehículos,2022-11-06,2023-11-01,1359.599955555056,56894.60950426093,1083.8707297616404,Agente,Quito,Vencida,12
POL-005856,AS-04583,Vehículos,2023-11-16,2024-11-10,2015.747607791508,34590.46031813982,368.9186906895584,Agente,Riobamba,Vencida,12
POL-005857,AS-00876,Vida,2021-04-07,2022-04-02,494.6379369900635,163535.9685313716,0.0,Corredor,Quito,Vencida,12
POL-005858,AS-00057,Vehículos,2020-07-29,2021-07-24,1742.7463948973686,73615.93155000005,1140.0023447395597,Corredor,Guayaquil,Vencida,12
POL-005859,AS-00122,Vehículos,2022-03-19,2023-03-14,1322.3065460404487,41028.74334368277,568.2109072742243,Corredor,Manta,Vencida,12
POL-005860,AS-03562,Vehículos,2023-10-01,2024-09-25,1024.6066655276259,71546.1668494178,754.508986933612,Bancaseguros,Guayaquil,Vencida,12
POL-005861,AS-02756,Vehículos,2024-06-02,2025-05-28,1295.7734017081268,32923.658321278956,1294.1969134857661,Agente,Tulcán,Vencida,12
POL-005862,AS-03133,Generales,2021-08-04,2022-07-30,2328.630001873174,196016.97213176233,1355.8658347736834,Agente,Guayaquil,Vencida,12
POL-005863,AS-00049,Vehículos,2024-01-09,2025-01-03,1980.2656739673262,47557.37026668475,1389.0650491500755,Corredor,Quito,Vencida,12
POL-005864,AS-02557,Generales,2021-11-09,2022-11-04,1921.7790690547959,126483.45413163488,3400.5249068376456,Agente,Santo Domingo,Vencida,12
POL-005865,AS-04338,Vehículos,2023-11-13,2025-11-02,1227.8733044526496,30481.345703598694,1364.9621404735924,Corredor,Santo Domingo,Vigente,24
POL-005866,AS-02677,Vehículos,2024-03-17,2025-03-12,1593.4627700785313,81948.29952579952,1237.5209693881898,Corredor,Esmeraldas,Vencida,12
POL-005867,AS-04415,Vehículos,2023-03-06,2024-02-29,1933.8319464438077,72055.23880707285,476.003139049934,Corredor,Cuenca,Vencida,12
POL-005868,AS-01407,Vehículos,2021-04-13,2022-04-08,601.1116378948009,70908.32124328964,773.5651475184095,Agente,Quito,Vencida,12
POL-005869,AS-04890,Vehículos,2021-09-06,2022-09-01,2359.5907246543716,64635.1138150375,371.1635430962122,Corredor,Guayaquil,Vencida,12
POL-005870,AS-03573,Salud,2021-04-25,2022-04-20,1388.8387949074718,39393.283037393776,293.302136721058,Corredor,Ambato,Vencida,12
POL-005871,AS-01283,Vida,2021-01-08,2022-01-03,1040.6363391202012,174769.64111262345,18.114840182327686,Agente,Guayaquil,Vencida,12
POL-005872,AS-01426,Vehículos,2021-05-25,2022-05-20,1912.5459547000887,52389.04377481032,1105.4852429458597,Agente,Quito,Vencida,12
POL-005873,AS-03802,Salud,2024-03-20,2025-03-15,3685.7255666123197,89413.32163278411,714.1338004726701,Corredor,Ibarra,Vencida,12
POL-005874,AS-04986,Vehículos,2024-09-16,2025-09-11,1023.2848701015826,45952.652824256766,459.54826301606937,Agente,Latacunga,Vigente,12
POL-005875,AS-02515,Salud,2020-08-18,2021-08-13,3831.9930540128307,24211.03741604123,571.276940305302,Agente,Guayaquil,Vencida,12
POL-005876,AS-01551,Hogar,2022-05-18,2023-05-13,1083.4136911625549,35476.28092765397,889.6224330404361,Digital,Guayaquil,Vencida,12
POL-005877,AS-05211,Generales,2020-08-09,2021-08-04,944.9829149452881,203173.87472751117,4477.937239876691,Bancaseguros,Guayaquil,Vencida,12
POL-005878,AS-04053,Vehículos,2023-02-09,2024-02-04,1689.6887867845908,45943.88226083867,1172.765631579638,Agente,Cuenca,Vencida,12
POL-005879,AS-02709,Vehículos,2021-03-16,2022-03-11,448.09575468414823,15535.60355821911,610.1155284559658,Digital,Esmeraldas,Vencida,12
POL-005880,AS-02953,Salud,2023-01-24,2024-01-19,2862.924506274713,88694.51600912838,453.421795669322,Agente,Cuenca,Vencida,12
POL-005881,AS-01241,Generales,2022-11-07,2023-11-02,804.1611430954052,136268.76991060976,3494.110640805455,Corredor,Ambato,Vencida,12
POL-005882,AS-03796,Salud,2021-06-16,2022-06-11,1269.2251072361612,93555.76925415282,879.5748567603638,Agente,Guayaquil,Vencida,12
POL-005883,AS-02152,Vehículos,2024-04-10,2025-04-05,974.7916595094413,10498.940397534208,1253.9427029218314,Bancaseguros,Riobamba,Vencida,12
POL-005884,AS-05972,Vehículos,2020-09-01,2021-08-27,2051.9116425964876,65360.2310827864,1463.474613923823,Agente,Latacunga,Vencida,12
POL-005885,AS-02913,Vehículos,2024-12-18,2026-12-08,1413.373038902166,69777.6078832997,679.4187167083797,Bancaseguros,Guayaquil,Vigente,24
POL-005886,AS-02941,Vida,2025-03-10,2026-03-05,1658.4051315133513,100753.45816497855,27.28053316904141,Bancaseguros,Santo Domingo,Vigente,12
POL-005887,AS-03431,Salud,2024-02-28,2026-02-17,896.1452434395162,88514.03523219824,751.0338769943436,Agente,Manta,Vigente,24
POL-005888,AS-05508,Vehículos,2023-09-04,2024-08-29,627.6612803888553,28599.016807857333,259.5781629495768,Agente,Santo Domingo,Vencida,12
POL-005889,AS-04810,Vehículos,2021-02-22,2023-02-12,1679.1920593091927,17796.169586828582,1178.4513822412378,Agente,Cuenca,Vencida,24
POL-005890,AS-02729,Vehículos,2023-07-02,2024-06-26,1957.4456505470762,48993.729831060016,622.8275735051689,Agente,Quito,Vencida,12
POL-005891,AS-04340,Salud,2021-02-03,2022-01-29,2102.396459494707,14097.458474562967,174.76935248172543,Digital,Quito,Vencida,12
POL-005892,AS-03560,Vehículos,2024-08-18,2025-08-13,1153.14863872477,20280.55004869852,240.7437088404948,Agente,Ibarra,Vigente,12
POL-005893,AS-02981,Vida,2023-02-27,2024-02-22,2317.656226926643,175045.53451305916,0.0,Agente,Cuenca,Vencida,12
POL-005894,AS-01170,Hogar,2020-10-30,2021-10-25,1365.8910423251198,39101.98732666214,1117.574519726452,Corredor,Quito,Vencida,12
POL-005895,AS-02813,Salud,2023-08-03,2025-07-23,3114.487325131427,92062.7583913783,375.1714778779234,Digital,Quito,Vigente,24
POL-005896,AS-01478,Salud,2024-08-05,2025-07-31,3429.926369204777,88837.59571815761,587.3530026594168,Bancaseguros,Riobamba,Vigente,12
POL-005897,AS-05496,Salud,2025-03-16,2026-03-11,1413.6400454504494,91187.39622400516,459.35732352089093,Agente,Quito,Vigente,12
POL-005898,AS-02016,Salud,2021-11-22,2022-05-21,3605.2867537396796,32663.07714557049,258.4827402007982,Agente,Esmeraldas,Vencida,6
POL-005899,AS-05709,Vida,2021-12-16,2022-06-14,2129.609984455061,117539.68781347343,78.11221053191456,Corredor,Portoviejo,Vencida,6
POL-005900,AS-03229,Salud,2024-07-31,2025-07-26,3769.632909226116,17903.32623634207,743.8619022223112,Digital,Manta,Vigente,12
POL-005901,AS-03825,Vehículos,2022-01-15,2023-01-10,1957.8517272354131,77776.26506140748,1356.4983444942156,Corredor,Guayaquil,Vencida,12
POL-005902,AS-03293,Vehículos,2020-12-16,2021-12-11,1564.8241523525103,32345.408689043372,667.8559822255964,Digital,Machala,Vencida,12
POL-005903,AS-00789,Generales,2021-02-12,2022-02-07,768.2181024674578,317307.45648297324,2326.4990456421183,Agente,Manta,Vencida,12
POL-005904,AS-02250,Vehículos,2025-04-20,2027-04-10,2318.4585826379734,28796.89286089202,1449.0607273077353,Digital,Guayaquil,Vigente,24
POL-005905,AS-00604,Vehículos,2021-01-09,2022-01-04,708.1255381677098,63540.585897318364,1362.4238959870968,Agente,Machala,Vencida,12
POL-005906,AS-03772,Vehículos,2023-11-13,2024-11-07,717.0846428593524,11880.20205749028,1341.7600314112908,Agente,Esmeraldas,Vencida,12
POL-005907,AS-02704,Generales,2021-10-17,2022-10-12,3792.4444278361725,325559.7685815584,1142.0667427887383,Agente,Riobamba,Vencida,12
POL-005908,AS-04675,Salud,2020-08-11,2021-08-06,3394.4892460614064,88506.69461092885,726.7352846877227,Bancaseguros,Guayaquil,Vencida,12
POL-005909,AS-01334,Vehículos,2023-01-01,2023-12-27,1080.7392679132793,56286.97108123201,391.2091909846972,Agente,Ambato,Vencida,12
POL-005910,AS-00999,Vida,2021-10-11,2022-10-06,888.4298061225433,95260.8853222,61.64546870309399,Bancaseguros,Guayaquil,Vencida,12
POL-005911,AS-02447,Generales,2022-12-23,2024-12-12,4316.703377360714,16230.608668936407,3912.333049823449,Digital,Cuenca,Vencida,24
POL-005912,AS-05562,Generales,2023-01-01,2024-12-21,578.680464983533,207094.28991572058,1437.319837619159,Corredor,Quito,Vencida,24
POL-005913,AS-04291,Salud,2021-12-05,2022-11-30,2418.9682452803004,22388.907844207773,161.0262043292811,Bancaseguros,Quito,Vencida,12
POL-005914,AS-02534,Vehículos,2024-03-16,2025-03-11,2111.0167088932467,74221.01343628993,1252.7108837616897,Agente,Guayaquil,Vencida,12
POL-005915,AS-03129,Vehículos,2021-02-27,2023-02-17,672.1509302983861,28197.76252766609,1448.473466704621,Digital,Tulcán,Vencida,24
POL-005916,AS-00510,Vida,2020-09-26,2022-09-16,2788.849409793062,22861.66124804901,49.871046906217536,Corredor,Cuenca,Vencida,24
POL-005917,AS-05903,Generales,2023-10-15,2024-10-09,3100.086029846618,322604.74030107347,1941.745368448986,Corredor,Guayaquil,Vencida,12
POL-005918,AS-04035,Vehículos,2024-06-03,2025-05-29,1702.5188989673666,7049.843623551896,616.3688238637898,Agente,Santo Domingo,Vencida,12
POL-005919,AS-01710,Hogar,2020-12-14,2021-12-09,594.5706752683153,24003.292141131522,1432.9802184099856,Digital,Loja,Vencida,12
POL-005920,AS-03557,Vehículos,2022-06-17,2022-12-14,1622.3445927950393,51371.15044338659,1097.2583929577545,Agente,Guayaquil,Vencida,6
POL-005921,AS-00663,Vehículos,2020-06-21,2020-12-18,1904.0239717001882,32887.420747980184,313.70792680201447,Agente,Manta,Vencida,6
POL-005922,AS-05790,Vida,2023-03-19,2025-03-08,1794.022997854526,150351.83557654766,33.09697920353998,Corredor,Ambato,Vencida,24
POL-005923,AS-01066,Generales,2025-04-04,2026-03-30,668.0335230657456,398266.60752221855,3506.892846036381,Corredor,Riobamba,Vigente,12
POL-005924,AS-03922,Generales,2022-04-23,2024-04-12,4245.312353253732,177514.44036625116,2831.89252823411,Agente,Guayaquil,Vencida,24
POL-005925,AS-01476,Vida,2022-08-27,2023-02-23,421.19163188995554,107929.75979460774,67.47365526308118,Bancaseguros,Guayaquil,Vencida,6
POL-005926,AS-04335,Vehículos,2020-11-26,2022-11-16,1455.4745596758567,46678.83876457131,1046.2866428130194,Agente,Portoviejo,Vencida,24
POL-005927,AS-04668,Vehículos,2022-10-06,2023-10-01,2464.345196741984,10173.765363793329,468.0254444415614,Agente,Quito,Vencida,12
POL-005928,AS-04078,Vida,2023-10-20,2024-10-14,440.7120129046734,28404.83559733819,0.0,Agente,Guayaquil,Vencida,12
POL-005929,AS-03726,Vehículos,2022-07-25,2023-07-20,2364.868113422331,5381.927060577624,1509.90988419202,Digital,Quito,Vencida,12
POL-005930,AS-05368,Vehículos,2020-07-26,2021-07-21,2036.3590194012063,60491.2703397341,1137.2152791874885,Digital,Tulcán,Vencida,12
POL-005931,AS-00474,Salud,2022-01-25,2024-01-15,1491.2969734596652,39498.24491097638,305.113882987545,Agente,Manta,Vencida,24
POL-005932,AS-01990,Salud,2023-04-24,2024-04-18,1984.3811005210514,32590.83621174263,281.2714326095431,Agente,Machala,Vencida,12
POL-005933,AS-01493,Generales,2022-03-04,2023-02-27,2954.4554086743333,39106.28943949642,4656.701265456864,Digital,Manta,Vencida,12
POL-005934,AS-05926,Salud,2023-11-26,2024-11-20,854.903737937687,81835.92362304311,212.05644925680846,Agente,Ambato,Vencida,12
POL-005935,AS-02332,Salud,2021-05-23,2022-05-18,789.4226105209889,46850.389152695054,372.48054480530675,Agente,Latacunga,Vencida,12
POL-005936,AS-04418,Hogar,2024-08-23,2025-02-19,719.9685409285858,96559.49072085497,2042.7963454603112,Agente,Santo Domingo,Vencida,6
POL-005937,AS-04145,Salud,2024-12-30,2025-12-25,643.4763267749395,15294.026087650052,546.947879637792,Bancaseguros,Loja,Vigente,12
POL-005938,AS-01288,Salud,2020-09-15,2021-09-10,1747.3099586649903,96041.61880258133,547.6803799230513,Agente,Quito,Vencida,12
POL-005939,AS-01438,Vehículos,2021-04-05,2022-03-31,1830.962848345218,81683.08714023876,468.96951926886635,Agente,Guayaquil,Vencida,12
POL-005940,AS-01688,Vehículos,2024-05-20,2025-05-15,761.9512779271096,43213.03319178792,1154.953196834872,Agente,Guayaquil,Vencida,12
POL-005941,AS-02480,Salud,2022-06-18,2024-06-07,2700.403257919812,88970.93956295238,523.2197634721983,Agente,Machala,Vencida,24
POL-005942,AS-01414,Vehículos,2021-01-20,2021-07-19,2376.061422720837,58095.48815121562,613.0047150217002,Corredor,Riobamba,Vencida,6
POL-005943,AS-00121,Vehículos,2023-06-24,2024-06-18,2395.9029586091738,38175.86118127639,290.4315456117047,Corredor,Riobamba,Vencida,12
POL-005944,AS-05291,Vehículos,2024-08-25,2026-08-15,2212.397903573545,66392.35478199681,681.7687849814347,Corredor,Loja,Vigente,24
POL-005945,AS-05787,Vida,2021-02-21,2022-02-16,2640.4876068891417,172930.49125083812,0.0,Bancaseguros,Loja,Vencida,12
POL-005946,AS-02048,Vehículos,2021-04-23,2022-04-18,2546.1475652743893,32945.17378611688,920.1705495094603,Corredor,Santo Domingo,Vencida,12
POL-005947,AS-02031,Salud,2024-03-22,2024-09-18,1004.7937485146881,41189.50719039307,324.08660902602554,Agente,Guayaquil,Vencida,6
POL-005948,AS-00047,Hogar,2024-12-31,2025-12-26,1124.0159968081534,17724.033129187617,562.0733102580376,Corredor,Riobamba,Vigente,12
POL-005949,AS-04119,Generales,2021-09-02,2022-08-28,3130.7393131677186,392044.7904487009,1157.6189708576394,Agente,Manta,Vencida,12
POL-005950,AS-04963,Vehículos,2023-12-19,2024-12-13,494.7561996685223,32767.047058431603,1141.3113190913236,Corredor,Tulcán,Vencida,12
POL-005951,AS-00891,Vida,2024-07-23,2025-07-18,1137.345225798946,31161.463213471958,0.0,Agente,Guayaquil,Vigente,12
POL-005952,AS-00969,Vehículos,2020-08-31,2021-08-26,977.5892458074114,11391.389253446987,577.6596894591062,Agente,Guayaquil,Vencida,12
POL-005953,AS-04747,Salud,2020-07-30,2021-01-26,1795.7208853242262,73466.67404405052,532.061066838973,Digital,Babahoyo,Vencida,6
POL-005954,AS-03736,Hogar,2021-08-19,2022-02-15,379.723074470397,21701.94511484159,821.2791879027707,Bancaseguros,Guayaquil,Vencida,6
POL-005955,AS-00272,Salud,2021-03-17,2022-03-12,3987.9619733819345,92660.83321962715,597.4564138931712,Corredor,Santo Domingo,Vencida,12
POL-005956,AS-03769,Salud,2024-11-24,2025-11-19,851.3979496669201,41603.11484610728,636.0108935796773,Agente,Santo Domingo,Vigente,12
POL-005957,AS-01853,Vida,2024-05-24,2025-05-19,2207.8325588750295,140867.71233797004,31.24602320511785,Corredor,Manta,Vencida,12
POL-005958,AS-02207,Salud,2022-11-07,2024-10-27,1014.4916549755214,20019.70094138089,641.7500942542084,Corredor,Quito,Vencida,24
POL-005959,AS-04629,Vehículos,2024-04-21,2025-04-16,568.9338044333423,12701.838427011742,340.2592209360487,Bancaseguros,Guayaquil,Vencida,12
POL-005960,AS-04878,Vida,2021-03-25,2023-03-15,1249.437044068166,43197.11513982523,0.0,Digital,Guayaquil,Vencida,24
POL-005961,AS-02408,Hogar,2021-04-24,2022-04-19,1326.5438356368463,36331.72210705958,1229.4787516684728,Digital,Guayaquil,Vencida,12
POL-005962,AS-05672,Vehículos,2024-12-01,2026-11-21,1380.5200350645305,35841.9044492941,1303.737364823107,Agente,Esmeraldas,Vigente,24
POL-005963,AS-02448,Vehículos,2023-01-07,2024-12-27,1583.6276654457615,8075.00870134386,348.75874808458724,Corredor,Ambato,Vencida,24
POL-005964,AS-04642,Salud,2024-12-14,2025-12-09,3065.721279000758,20643.49072423176,400.59719201117787,Digital,Quito,Vigente,12
POL-005965,AS-02931,Vehículos,2022-07-24,2024-07-13,596.5433552672656,53825.74526281856,1466.7947660153188,Corredor,Machala,Vencida,24
POL-005966,AS-05398,Vehículos,2023-01-28,2024-01-23,2228.1083538571233,58983.491602900605,634.7413784363165,Agente,Esmeraldas,Vencida,12
POL-005967,AS-05457,Salud,2021-03-07,2022-03-02,2684.144354060389,29438.823679038596,139.739324355414,Bancaseguros,Loja,Vencida,12
POL-005968,AS-00530,Salud,2022-06-04,2024-05-24,3054.3144933095055,43058.31016040575,561.6816641706031,Corredor,Quito,Vencida,24
POL-005969,AS-05618,Vehículos,2022-05-16,2023-05-11,882.6367641165629,27184.54866508151,234.84212533274004,Bancaseguros,Guayaquil,Vencida,12
POL-005970,AS-04963,Vehículos,2023-11-26,2024-11-20,654.0123718910754,27163.69036936591,484.87275024946604,Agente,Tulcán,Vencida,12
POL-005971,AS-04755,Vehículos,2023-09-24,2025-09-13,1028.8902047447432,61212.99719054911,1151.547738562441,Agente,Santo Domingo,Vigente,24
POL-005972,AS-01222,Vehículos,2024-12-15,2025-06-13,1457.4350530727093,61824.08223482364,1083.919634389408,Corredor,Ibarra,Vigente,6
POL-005973,AS-04840,Vehículos,2022-12-29,2023-12-24,1307.2841565625963,44035.74964130606,622.1960195992484,Agente,Santo Domingo,Vencida,12
POL-005974,AS-05111,Vehículos,2021-09-25,2023-09-15,1512.3107174463378,12431.295270325158,886.5206243037934,Agente,Guayaquil,Vencida,24
POL-005975,AS-01734,Salud,2020-07-17,2021-07-12,1603.718117010234,84409.19202840082,735.5137242988264,Agente,Quito,Vencida,12
POL-005976,AS-05709,Vida,2022-11-17,2023-11-12,1890.303269426528,133283.33518590563,0.0,Corredor,Riobamba,Vencida,12
POL-005977,AS-00302,Salud,2022-11-09,2023-11-04,3012.6033165110116,87161.24896736033,523.5643386446566,Digital,Guayaquil,Vencida,12
POL-005978,AS-00908,Generales,2022-08-13,2023-02-09,1424.3129045946125,394249.6243092132,1659.4550537728176,Agente,Riobamba,Vencida,6
POL-005979,AS-03258,Vehículos,2021-10-03,2022-09-28,711.9977157834865,51485.15574494349,648.6317758390916,Agente,Cuenca,Vencida,12
POL-005980,AS-03491,Vehículos,2020-11-30,2021-11-25,1762.4577350379127,52346.971351951914,591.4722993426701,Agente,Ambato,Vencida,12
POL-005981,AS-03903,Vehículos,2022-12-02,2023-11-27,955.3793923582115,77161.20388653192,738.16941073436,Agente,Babahoyo,Vencida,12
POL-005982,AS-00104,Vida,2023-08-11,2024-08-05,866.6385048996739,151362.36243421462,1.4552033574205647,Digital,Tulcán,Vencida,12
POL-005983,AS-05759,Vehículos,2025-04-25,2026-04-20,1341.9793970430549,73718.56021187599,702.0642749080863,Agente,Quito,Vigente,12
POL-005984,AS-00271,Vehículos,2020-09-08,2021-03-07,2271.240349323797,12986.530789322858,624.7274456509451,Agente,Manta,Vencida,6
POL-005985,AS-00870,Vehículos,2022-11-15,2024-11-04,728.1687459554987,7612.488971034434,1040.4791461243153,Agente,Manta,Vencida,24
POL-005986,AS-00084,Generales,2021-04-18,2022-04-13,4155.841436990217,308661.17957508407,4109.8188602786695,Digital,Quito,Vencida,12
POL-005987,AS-03436,Vehículos,2022-02-24,2023-02-19,1108.1889746499396,52300.01520945857,1102.8362006541697,Agente,Riobamba,Vencida,12
POL-005988,AS-05596,Vehículos,2021-07-31,2022-07-26,1074.9150398228244,22014.677097086318,563.1484863131886,Corredor,Ibarra,Vencida,12
POL-005989,AS-04032,Vehículos,2025-02-23,2025-08-22,2093.0284009137936,54236.951209608604,335.96077589131676,Bancaseguros,Ibarra,Vigente,6
POL-005990,AS-04945,Vehículos,2020-11-28,2021-11-23,1182.4680722742055,22439.3750564722,480.4659657879712,Digital,Machala,Vencida,12
POL-005991,AS-00079,Vehículos,2024-08-20,2025-08-15,1668.745009887915,38890.73942467952,1201.2307073700358,Bancaseguros,Quito,Vigente,12
POL-005992,AS-03287,Vehículos,2024-01-09,2025-01-03,484.6627509633872,24407.453238261827,1255.1636263325274,Agente,Quito,Vencida,12
POL-005993,AS-02784,Vehículos,2023-09-23,2024-09-17,738.5673131045996,65399.61296418325,290.1422133031659,Agente,Quito,Vencida,12
POL-005994,AS-03016,Vehículos,2021-11-14,2022-11-09,2409.511604642847,47708.04574763364,582.484136298204,Agente,Guayaquil,Vencida,12
POL-005995,AS-00434,Vehículos,2024-05-31,2026-05-21,1553.9364470312453,34501.821617114925,292.4034590678411,Agente,Ibarra,Vigente,24
POL-005996,AS-04143,Generales,2020-06-23,2021-06-18,2908.7763042698284,487024.4899612869,4630.029591202773,Corredor,Guayaquil,Vencida,12
POL-005997,AS-03040,Salud,2024-03-05,2024-09-01,753.5525123546461,42025.220528922626,489.7553632475206,Agente,Riobamba,Vencida,6
POL-005998,AS-04603,Hogar,2024-05-31,2025-05-26,368.44879848486704,63134.20562251799,807.6985727479703,Corredor,Guayaquil,Vencida,12
POL-005999,AS-02938,Vida,2023-12-24,2024-12-18,2083.51454527049,67896.98960951432,0.0,Digital,Quito,Vencida,12
POL-006000,AS-00905,Salud,2023-10-10,2024-10-04,3267.342306685678,93664.16568983014,616.7239797752852,Corredor,Guayaquil,Vencida,12
POL-006001,AS-03923,Vehículos,2023-08-05,2024-07-30,552.9324830343307,48586.61303526532,387.41837775255465,Digital,Quito,Vencida,12
POL-006002,AS-01049,Vehículos,2023-09-01,2025-08-21,1718.7530906066097,10736.608242200196,694.850537416703,Agente,Quito,Vigente,24
POL-006003,AS-05247,Vida,2024-12-04,2025-11-29,506.1693525543599,206719.99993555903,57.68842695442833,Agente,Guayaquil,Vigente,12
POL-006004,AS-03718,Salud,2023-11-10,2025-10-30,1554.954310241471,64355.531579579736,134.5825728537142,Corredor,Riobamba,Vigente,24
POL-006005,AS-00954,Vehículos,2021-11-14,2022-05-13,1733.7548648736213,42310.80215687797,1389.2844471815565,Corredor,Loja,Vencida,6
POL-006006,AS-05769,Vehículos,2024-05-23,2025-05-18,857.3030470311321,38253.816348824555,413.29429393324983,Agente,Santo Domingo,Vencida,12
POL-006007,AS-03135,Vehículos,2020-10-20,2021-10-15,1155.0397308026882,26988.989316601932,1147.5441571605409,Agente,Ambato,Vencida,12
POL-006008,AS-00438,Hogar,2023-01-25,2024-01-20,567.4297366587483,54008.23960512235,742.4836915142523,Agente,Quito,Vencida,12
POL-006009,AS-03796,Salud,2024-09-08,2025-03-07,910.692982759165,52907.705462282174,354.2132767328095,Corredor,Guayaquil,Vencida,6
POL-006010,AS-01520,Salud,2020-11-13,2021-11-08,3726.831455179347,17912.936888812823,458.520199611277,Agente,Quito,Vencida,12
POL-006011,AS-04831,Vida,2024-07-16,2025-07-11,2794.31168271111,63408.38991250131,0.0,Agente,Cuenca,Vigente,12
POL-006012,AS-04916,Salud,2023-02-23,2025-02-12,914.5429081506977,49144.929755624085,653.9790620528707,Agente,Quito,Vencida,24
POL-006013,AS-05871,Salud,2020-08-15,2022-08-05,2394.3911203610014,80523.23605272498,737.5722390265341,Digital,Cuenca,Vencida,24
POL-006014,AS-03034,Vehículos,2024-02-15,2025-02-09,861.4651985412296,52987.661942122635,308.66643733629985,Agente,Quito,Vencida,12
POL-006015,AS-02754,Vida,2023-02-19,2024-02-14,2673.2573938274886,39817.514795725,0.0,Agente,Quito,Vencida,12
POL-006016,AS-04533,Salud,2023-01-22,2024-01-17,1818.7975973674347,56481.74181534019,479.31120716164344,Digital,Machala,Vencida,12
POL-006017,AS-00808,Vehículos,2025-01-21,2025-07-20,787.4609392686609,16169.746494560874,1513.1296310471687,Agente,Manta,Vigente,6
POL-006018,AS-03316,Salud,2022-09-12,2023-03-11,3605.3549362101644,66579.62043550187,387.1709394750201,Corredor,Quito,Vencida,6
POL-006019,AS-03312,Vehículos,2021-07-05,2022-06-30,541.1934317521844,64519.70241232785,502.15413322863503,Digital,Cuenca,Vencida,12
POL-006020,AS-00545,Vehículos,2021-10-18,2022-10-13,646.2549290165341,35430.716744436686,1145.2466509393582,Corredor,Riobamba,Vencida,12
POL-006021,AS-02529,Vehículos,2022-07-16,2023-07-11,2137.430794597649,60026.90632146163,327.534621810806,Corredor,Quito,Vencida,12
POL-006022,AS-05130,Vida,2022-02-12,2023-02-07,2720.8490563742475,108865.27818157997,49.82906476373111,Agente,Cuenca,Vencida,12
POL-006023,AS-05147,Vehículos,2022-06-13,2023-06-08,548.854273933854,77294.71296585628,1197.4039559565938,Corredor,Loja,Vencida,12
POL-006024,AS-00605,Vehículos,2024-11-29,2025-11-24,1738.3042363314532,7122.2041196549135,1267.5227528128994,Bancaseguros,Quito,Vigente,12
POL-006025,AS-00554,Vehículos,2023-11-11,2024-11-05,337.26500820056486,19459.976948427153,643.4389389797836,Corredor,Guayaquil,Vencida,12
POL-006026,AS-01577,Vehículos,2020-09-08,2021-09-03,582.8275709392811,43296.35807665577,965.3747502927786,Agente,Cuenca,Vencida,12
POL-006027,AS-05263,Vehículos,2021-05-08,2022-05-03,1952.6236314445205,18268.743380432818,1311.1311117881016,Digital,Cuenca,Vencida,12
POL-006028,AS-00786,Vehículos,2025-01-20,2026-01-15,1858.3344214422877,33628.52021839736,1419.7414940235599,Agente,Cuenca,Vigente,12
